,Temp2m,RH,windspeed,windquad,UHIp2m,UTFVI2m,windquad_cat,NDVI
2953,20.09200439453128,0.5062374212567763,6.9637216576939664,5,forte,0.010296252155311,Quinto,0.5971968
2954,20.10567626953128,0.5052155608851894,6.546888725550826,5,forte,0.0125974548136641,Quinto,0.5971968
2955,19.978906250000023,0.5046217055679713,6.291477190760334,5,muito_forte,0.015253905067652,Quinto,0.5971968
3135,27.93868408203128,0.4655805357320801,5.160628211715409,4,forte,0.0102905659222637,Quarto,0.2878079
3138,20.14180908203128,0.4693652097587406,10.168854069330306,1,forte,0.0131713464337265,Primeiro,0.29058117
3139,20.555505371093773,0.4722871201355359,9.772038038104567,1,forte,0.0130079564738689,Primeiro,0.29058117
3151,20.795526123046898,0.4638148430428995,10.104124093814333,2,forte,0.0101124684216652,Segundo,0.29058117
3152,20.627740478515648,0.4627874294935593,10.2207297587062,2,forte,0.0115136257509606,Segundo,0.29058117
3153,20.27462158203128,0.4647188452794812,9.93133682561355,2,forte,0.0109816051963307,Segundo,0.29058117
3154,20.283105468750023,0.4643972589453626,10.220834984978609,2,forte,0.0126357738662213,Segundo,0.29058117
3155,20.24068603515628,0.4662104100701603,10.168256679584331,1,forte,0.0129939477456116,Primeiro,0.29058117
3156,17.901818847656273,0.4676970854578783,7.690649092525398,1,forte,0.0127851967619214,Primeiro,0.2587251
3161,18.949609375000023,0.4602251653540932,8.36127277314511,2,forte,0.0138753343283763,Segundo,0.2587251
3162,18.436578369140648,0.4628132490444571,8.092763555566043,1,forte,0.0141454787420267,Primeiro,0.2587251
3170,33.88411865234377,0.4483327339748015,3.3712205078023905,8,forte,0.0121008687538137,Oitavo,0.31341824
3171,32.83394775390627,0.4553991308817158,6.869000625420186,7,forte,0.0114769171499619,Sétimo,0.31341824
3198,25.308435058593773,0.4826501894386904,7.575314878796534,2,forte,0.0123787555417613,Segundo,0.2883474
3199,20.197381591796898,0.5127067458997228,7.244049014862857,1,forte,0.0113453487256944,Primeiro,0.2883474
3214,21.575830078125023,0.5067520737729798,6.455304426041123,1,forte,0.0109824057993777,Primeiro,0.2883474
3215,21.317071533203148,0.5067357320424488,6.613261641356706,2,forte,0.0114666583462169,Segundo,0.2883474
3216,20.89693603515628,0.5089492229628189,6.721668010084022,1,forte,0.0112415820251902,Primeiro,0.2883474
3217,20.49776611328128,0.5110095446075897,6.908197287685752,1,forte,0.0111608266770613,Primeiro,0.2883474
3222,19.530541992187523,0.4671120081362155,6.89656849014174,1,forte,0.0115756884847449,Primeiro,0.26140603
3226,21.652917480468773,0.4449935082767431,9.059656435183053,2,forte,0.0125882623093614,Segundo,0.26140603
3227,21.15108642578128,0.453976758299778,7.954316151501042,2,forte,0.0132703085807162,Segundo,0.26140603
3228,20.59786376953128,0.4569459357734763,7.62114746962746,2,forte,0.0139226156424759,Segundo,0.26140603
3229,20.027612304687523,0.4612659892728366,7.27634480171513,1,forte,0.0129682145383015,Primeiro,0.26140603
3269,20.67647705078128,0.4618545311364764,8.471806499242255,8,forte,0.010124678404267,Oitavo,0.26123035
3278,23.097833251953148,0.4379903108174333,9.23323209047888,2,forte,0.0100135671226279,Segundo,0.26123035
3279,22.589379882812523,0.4401741967297288,8.977050062756877,2,forte,0.0112451348722835,Segundo,0.26123035
3280,22.219079589843773,0.4430342970907427,8.701182472395947,2,forte,0.0111862348088813,Segundo,0.26123035
3281,22.372857666015648,0.4434074731015444,8.186718687627572,2,forte,0.0143187157017747,Segundo,0.26123035
3283,21.205102539062523,0.4557945552872677,8.004854102072164,1,muito_forte,0.0156880068462473,Primeiro,0.26123035
3284,26.201440429687523,0.5140715783954743,13.716155949430668,8,forte,0.0110167381015216,Oitavo,0.35989475
3312,20.132226562500023,0.4978645511608628,7.846673031222875,1,forte,0.0121144223518413,Primeiro,0.2930762
3313,20.48409423828128,0.5001982130870176,7.018572639166895,1,forte,0.0103936193804034,Primeiro,0.2930762
3322,21.32027587890628,0.4897375248767127,7.930727642450913,2,forte,0.0108248444359347,Segundo,0.2930762
3323,20.969567871093773,0.4913992234018954,7.867137615189603,2,forte,0.011873756681885,Segundo,0.2930762
3324,20.506677246093773,0.4944822961218585,7.702153512277234,1,forte,0.0119837262352646,Primeiro,0.2930762
3329,28.453393554687523,0.4409827799360106,10.678698175493315,1,forte,0.0109512258606674,Primeiro,0.2612047
3330,31.770654296875023,0.420201304404976,13.62409575573918,1,forte,0.0105261364828648,Primeiro,0.2612047
3375,25.671472167968773,0.4499695959690883,8.38007283620677,2,forte,0.0143588825328327,Segundo,0.26103047
3376,24.95552978515628,0.4545316059942763,6.89118644733357,2,muito_forte,0.0175293488741171,Segundo,0.26103047
3381,25.775048828125023,0.5091476610055341,11.615004898418045,8,forte,0.0123858878318413,Oitavo,0.3615182
3382,26.27120361328128,0.505195597629938,12.681462330650993,8,forte,0.0139630204451396,Oitavo,0.3615182
3383,26.404870605468773,0.5043383275175127,13.123628581732483,8,forte,0.0130509127342026,Oitavo,0.3615182
3471,21.277124023437523,0.4665670716755637,9.806985434835246,1,forte,0.0138733097437183,Primeiro,0.28484848
3472,21.763055419921898,0.4667854182850638,8.883879107469411,1,forte,0.0138678083265779,Primeiro,0.28484848
3479,21.425439453125023,0.4674261309252273,9.837730849271033,2,forte,0.0121394997951942,Segundo,0.28484848
3480,25.23726806640628,0.5212262137480724,9.492986243815169,8,forte,0.0100115969174467,Oitavo,0.42349792
3509,23.57393798828128,0.4526966574566871,9.585376160367012,2,forte,0.01289241341678,Segundo,0.2616311
3510,23.481591796875023,0.4534201622236328,9.665713563064195,2,forte,0.011742761226533,Segundo,0.2616311
3537,22.274316406250023,0.4856421630860834,8.054244620013387,2,forte,0.0113529492116604,Segundo,0.30297723
3538,21.88448486328128,0.4859484765013172,7.460523955867554,2,forte,0.013963029493797,Segundo,0.30297723
3539,21.581933593750023,0.4862801622232771,6.418300564619949,2,muito_forte,0.0155173330438565,Segundo,0.30297723
3547,27.89302978515628,0.5022954455109319,5.278413609718141,2,forte,0.0100788135952413,Segundo,0.4015064
3587,26.601739501953148,0.5147514617835599,17.495347220263877,5,muito_forte,0.018592120870838,Quinto,0.42801988
3590,27.155175781250023,0.5021024061396048,8.350142687098431,7,forte,0.0102007816008249,Sétimo,0.30507964
3602,19.685723876953148,0.4694897415427713,9.257201107201901,1,muito_forte,0.0186763798397386,Primeiro,0.30163538
3603,19.950219726562523,0.4719961737107437,8.258584349883758,1,muito_forte,0.0179255418832505,Primeiro,0.30163538
3619,19.905114746093773,0.4803591498482399,8.602925377905157,2,forte,0.0129217227501736,Segundo,0.30163538
3620,19.7497497558594,0.4772516197733898,9.102819237272342,2,forte,0.0139883986384586,Segundo,0.30163538
3621,19.737634277343773,0.4723994325768467,9.358156906901431,2,muito_forte,0.0165640120856025,Segundo,0.30163538
3627,25.510522460937523,0.4560339655151169,6.3646682567248645,3,forte,0.0111415150555974,Terceiro,0.29984778
3628,24.279656982421898,0.4629578666532624,7.234240297040279,3,forte,0.0122117545910596,Terceiro,0.29984778
3634,30.549829101562523,0.4383518176986229,9.95292252585414,7,muito_forte,0.0162329387726867,Sétimo,0.29984778
3658,33.29641113281252,0.4659102431809506,10.198676242013024,7,forte,0.010581588118473,Sétimo,0.34120622
3659,33.22066650390627,0.4657044798486666,10.434223091299842,6,forte,0.0135494811814244,Sexto,0.34120622
3780,30.344323730468773,0.4535032080729448,13.631409377181,5,forte,0.0109640185032199,Quinto,0.29626253
3781,29.075219726562523,0.4707349954523808,15.661470617673698,5,forte,0.0118926398528661,Quinto,0.29626253
3863,19.444421386718773,0.49892280074357,8.025630390051312,1,forte,0.0134343717621635,Primeiro,0.2829047
3874,19.47261962890628,0.4993224087096714,7.829272197626473,1,forte,0.0129359693376235,Primeiro,0.2829047
3877,28.0744567871094,0.4535368269994334,6.050809851496326,3,forte,0.0100827866958875,Terceiro,0.29285073
3894,19.359796142578148,0.4962485499608435,8.294401586079623,1,forte,0.0112518092859144,Primeiro,0.29036334
3906,19.55123291015628,0.5001142778194676,7.150049084659669,1,forte,0.0118997606103221,Primeiro,0.29036334
3907,19.656915283203148,0.4990852869774101,7.510982760310314,1,forte,0.0116590103487329,Primeiro,0.29036334
3908,19.531518554687523,0.4981684896735014,7.7687769802905144,1,forte,0.0112447324400101,Primeiro,0.29036334
3909,19.399346923828148,0.4971415784814884,7.989980488233667,1,forte,0.0118142724370982,Primeiro,0.29036334
3921,27.674462890625023,0.519251961539696,6.160782399055541,3,forte,0.0122645590229447,Terceiro,0.43103087
3922,13.084436035156273,0.481911237646505,6.581523433149438,5,forte,0.0110784392161097,Quinto,0.2860734
3927,14.189111328125025,0.4736832603530292,7.636224508950933,5,forte,0.0117019621514639,Quinto,0.2860734
3928,13.651055908203148,0.4768046823308549,7.059010934489491,5,forte,0.0141050138806893,Quinto,0.2860734
3940,16.332543945312523,0.490037081491625,4.4490567963825445,1,extremo,0.0234539537919357,Primeiro,0.2900232
3943,19.088281250000023,0.4777769286083775,5.104310509777501,3,forte,0.0100525279189692,Terceiro,0.2900232
3944,18.20821533203128,0.4828950380885353,5.3116107470304454,2,forte,0.0142154898340563,Segundo,0.2900232
3945,17.386743164062523,0.4873331194083257,5.54973662375593,2,muito_forte,0.0162397424836235,Segundo,0.2900232
3946,16.987084960937523,0.4892023126762892,5.2233241859850175,2,muito_forte,0.0192567626742836,Segundo,0.2900232
3947,16.658258056640648,0.4899906253740102,4.949556836267365,2,muito_forte,0.01938738962054,Segundo,0.2900232
3948,16.320153808593773,0.4907789642237001,4.876034000395795,1,muito_forte,0.0192037934216839,Primeiro,0.2900232
3956,24.011865234375023,0.4435868791321613,8.14600933625869,3,forte,0.0137130577118638,Terceiro,0.29338196
3957,22.773278808593773,0.4498195896304521,8.214332193650534,2,forte,0.0146878320857784,Segundo,0.29338196
3958,21.6643005371094,0.4560077972069434,8.165385171783972,2,forte,0.0123235142130484,Segundo,0.29338196
3965,30.215509033203148,0.499923872088619,3.69445874898674,3,forte,0.0107439088399313,Terceiro,0.43162996
3966,28.632836914062523,0.5121044291992927,10.0546813209388,2,muito_forte,0.0171837436204266,Segundo,0.43162996
4108,19.563775634765648,0.5063735948598597,5.741466787022958,5,muito_forte,0.017019191566644,Quinto,0.35431707
4109,19.277612304687523,0.5104468551697138,4.643258020950491,5,forte,0.0124387788216282,Quinto,0.35431707
4111,20.09200439453128,0.5062374212567763,6.9637216576939664,5,forte,0.010296252155311,Quinto,0.35431707
4112,20.10567626953128,0.5052155608851894,6.546888725550826,5,forte,0.0125974548136641,Quinto,0.35431707
4113,19.978906250000023,0.5046217055679713,6.291477190760334,5,muito_forte,0.015253905067652,Quinto,0.35431707
4133,27.674462890625023,0.519251961539696,6.160782399055541,3,forte,0.0122645590229447,Terceiro,0.44441524
4135,31.786431884765648,0.4662141668197457,5.920504001163302,6,forte,0.0108410294532229,Sexto,0.44294992
4139,13.084436035156273,0.481911237646505,6.581523433149438,5,forte,0.0110784392161097,Quinto,0.29777023
4144,14.189111328125025,0.4736832603530292,7.636224508950933,5,forte,0.0117019621514639,Quinto,0.29777023
4145,13.651055908203148,0.4768046823308549,7.059010934489491,5,forte,0.0141050138806893,Quinto,0.29777023
4168,16.332543945312523,0.490037081491625,4.4490567963825445,1,extremo,0.0234539537919357,Primeiro,0.29153985
4171,19.088281250000023,0.4777769286083775,5.104310509777501,3,forte,0.0100525279189692,Terceiro,0.29153985
4172,18.20821533203128,0.4828950380885353,5.3116107470304454,2,forte,0.0142154898340563,Segundo,0.29153985
4173,17.386743164062523,0.4873331194083257,5.54973662375593,2,muito_forte,0.0162397424836235,Segundo,0.29153985
4174,16.987084960937523,0.4892023126762892,5.2233241859850175,2,muito_forte,0.0192567626742836,Segundo,0.29153985
4175,16.658258056640648,0.4899906253740102,4.949556836267365,2,muito_forte,0.01938738962054,Segundo,0.29153985
4176,16.320153808593773,0.4907789642237001,4.876034000395795,1,muito_forte,0.0192037934216839,Primeiro,0.29153985
4183,24.011865234375023,0.4435868791321613,8.14600933625869,3,forte,0.0137130577118638,Terceiro,0.29164124
4184,22.773278808593773,0.4498195896304521,8.214332193650534,2,forte,0.0146878320857784,Segundo,0.29164124
4185,21.6643005371094,0.4560077972069434,8.165385171783972,2,forte,0.0123235142130484,Segundo,0.29164124
4219,27.068505859375023,0.5120210895353694,2.9622935524589926,1,forte,0.010232322531011,Primeiro,0.437472
4220,26.860375976562523,0.5125052634085207,2.5372628256532193,8,forte,0.0104198191461967,Oitavo,0.437472
4232,33.08919677734377,0.4706370822163898,8.885363635537393,8,forte,0.0117400711199082,Oitavo,0.43703705
4365,19.563775634765648,0.5063735948598597,5.741466787022958,5,muito_forte,0.017019191566644,Quinto,0.34563428
4366,19.277612304687523,0.5104468551697138,4.643258020950491,5,forte,0.0124387788216282,Quinto,0.34563428
4368,20.09200439453128,0.5062374212567763,6.9637216576939664,5,forte,0.010296252155311,Quinto,0.34563428
4369,20.10567626953128,0.5052155608851894,6.546888725550826,5,forte,0.0125974548136641,Quinto,0.34563428
4370,19.978906250000023,0.5046217055679713,6.291477190760334,5,muito_forte,0.015253905067652,Quinto,0.34563428
4549,27.93868408203128,0.4655805357320801,5.160628211715409,4,forte,0.0102905659222637,Quarto,0.24707945
4552,20.14180908203128,0.4693652097587406,10.168854069330306,1,forte,0.0131713464337265,Primeiro,0.24840763
4553,20.555505371093773,0.4722871201355359,9.772038038104567,1,forte,0.0130079564738689,Primeiro,0.24840763
4565,20.795526123046898,0.4638148430428995,10.104124093814333,2,forte,0.0101124684216652,Segundo,0.24840763
4566,20.627740478515648,0.4627874294935593,10.2207297587062,2,forte,0.0115136257509606,Segundo,0.24840763
4567,20.27462158203128,0.4647188452794812,9.93133682561355,2,forte,0.0109816051963307,Segundo,0.24840763
4568,20.283105468750023,0.4643972589453626,10.220834984978609,2,forte,0.0126357738662213,Segundo,0.24840763
4569,20.24068603515628,0.4662104100701603,10.168256679584331,1,forte,0.0129939477456116,Primeiro,0.24840763
4570,17.901818847656273,0.4676970854578783,7.690649092525398,1,forte,0.0127851967619214,Primeiro,0.2304462
4575,18.949609375000023,0.4602251653540932,8.36127277314511,2,forte,0.0138753343283763,Segundo,0.2304462
4576,18.436578369140648,0.4628132490444571,8.092763555566043,1,forte,0.0141454787420267,Primeiro,0.2304462
4602,25.308435058593773,0.4826501894386904,7.575314878796534,2,forte,0.0123787555417613,Segundo,0.2491228
4603,20.197381591796898,0.5127067458997228,7.244049014862857,1,forte,0.0113453487256944,Primeiro,0.2491228
4618,21.575830078125023,0.5067520737729798,6.455304426041123,1,forte,0.0109824057993777,Primeiro,0.2491228
4619,21.317071533203148,0.5067357320424488,6.613261641356706,2,forte,0.0114666583462169,Segundo,0.2491228
4620,20.89693603515628,0.5089492229628189,6.721668010084022,1,forte,0.0112415820251902,Primeiro,0.2491228
4621,20.49776611328128,0.5110095446075897,6.908197287685752,1,forte,0.0111608266770613,Primeiro,0.2491228
4626,19.530541992187523,0.4671120081362155,6.89656849014174,1,forte,0.0115756884847449,Primeiro,0.22685063
4630,21.652917480468773,0.4449935082767431,9.059656435183053,2,forte,0.0125882623093614,Segundo,0.22685063
4631,21.15108642578128,0.453976758299778,7.954316151501042,2,forte,0.0132703085807162,Segundo,0.22685063
4632,20.59786376953128,0.4569459357734763,7.62114746962746,2,forte,0.0139226156424759,Segundo,0.22685063
4633,20.027612304687523,0.4612659892728366,7.27634480171513,1,forte,0.0129682145383015,Primeiro,0.22685063
4673,20.67647705078128,0.4618545311364764,8.471806499242255,8,forte,0.010124678404267,Oitavo,0.22621566
4682,23.097833251953148,0.4379903108174333,9.23323209047888,2,forte,0.0100135671226279,Segundo,0.22621566
4683,22.589379882812523,0.4401741967297288,8.977050062756877,2,forte,0.0112451348722835,Segundo,0.22621566
4684,22.219079589843773,0.4430342970907427,8.701182472395947,2,forte,0.0111862348088813,Segundo,0.22621566
4685,22.372857666015648,0.4434074731015444,8.186718687627572,2,forte,0.0143187157017747,Segundo,0.22621566
4687,21.205102539062523,0.4557945552872677,8.004854102072164,1,muito_forte,0.0156880068462473,Primeiro,0.22621566
4688,26.201440429687523,0.5140715783954743,13.716155949430668,8,forte,0.0110167381015216,Oitavo,0.22143671
4716,20.132226562500023,0.4978645511608628,7.846673031222875,1,forte,0.0121144223518413,Primeiro,0.2542773
4717,20.48409423828128,0.5001982130870176,7.018572639166895,1,forte,0.0103936193804034,Primeiro,0.2542773
4726,21.32027587890628,0.4897375248767127,7.930727642450913,2,forte,0.0108248444359347,Segundo,0.2542773
4727,20.969567871093773,0.4913992234018954,7.867137615189603,2,forte,0.011873756681885,Segundo,0.2542773
4728,20.506677246093773,0.4944822961218585,7.702153512277234,1,forte,0.0119837262352646,Primeiro,0.2542773
4733,28.453393554687523,0.4409827799360106,10.678698175493315,1,forte,0.0109512258606674,Primeiro,0.22565322
4734,31.770654296875023,0.420201304404976,13.62409575573918,1,forte,0.0105261364828648,Primeiro,0.22565322
4779,25.671472167968773,0.4499695959690883,8.38007283620677,2,forte,0.0143588825328327,Segundo,0.22541524
4780,24.95552978515628,0.4545316059942763,6.89118644733357,2,muito_forte,0.0175293488741171,Segundo,0.22541524
4785,25.775048828125023,0.5091476610055341,11.615004898418045,8,forte,0.0123858878318413,Oitavo,0.22934933
4786,26.27120361328128,0.505195597629938,12.681462330650993,8,forte,0.0139630204451396,Oitavo,0.22934933
4787,26.404870605468773,0.5043383275175127,13.123628581732483,8,forte,0.0130509127342026,Oitavo,0.22934933
4874,21.277124023437523,0.4665670716755637,9.806985434835246,1,forte,0.0138733097437183,Primeiro,0.23379384
4875,21.763055419921898,0.4667854182850638,8.883879107469411,1,forte,0.0138678083265779,Primeiro,0.23379384
4882,21.425439453125023,0.4674261309252273,9.837730849271033,2,forte,0.0121394997951942,Segundo,0.23379384
4911,23.57393798828128,0.4526966574566871,9.585376160367012,2,forte,0.01289241341678,Segundo,0.2176026
4912,23.481591796875023,0.4534201622236328,9.665713563064195,2,forte,0.011742761226533,Segundo,0.2176026
4939,22.274316406250023,0.4856421630860834,8.054244620013387,2,forte,0.0113529492116604,Segundo,0.238041
4940,21.88448486328128,0.4859484765013172,7.460523955867554,2,forte,0.013963029493797,Segundo,0.238041
4941,21.581933593750023,0.4862801622232771,6.418300564619949,2,muito_forte,0.0155173330438565,Segundo,0.238041
4946,27.89302978515628,0.5022954455109319,5.278413609718141,2,forte,0.0100788135952413,Segundo,0.2503937
4986,26.601739501953148,0.5147514617835599,17.495347220263877,5,muito_forte,0.018592120870838,Quinto,0.25501433
4989,27.155175781250023,0.5021024061396048,8.350142687098431,7,forte,0.0102007816008249,Sétimo,0.27591464
5001,19.685723876953148,0.4694897415427713,9.257201107201901,1,muito_forte,0.0186763798397386,Primeiro,0.25429273
5002,19.950219726562523,0.4719961737107437,8.258584349883758,1,muito_forte,0.0179255418832505,Primeiro,0.25429273
5018,19.905114746093773,0.4803591498482399,8.602925377905157,2,forte,0.0129217227501736,Segundo,0.25429273
5019,19.7497497558594,0.4772516197733898,9.102819237272342,2,forte,0.0139883986384586,Segundo,0.25429273
5020,19.737634277343773,0.4723994325768467,9.358156906901431,2,muito_forte,0.0165640120856025,Segundo,0.25429273
5026,25.510522460937523,0.4560339655151169,6.3646682567248645,3,forte,0.0111415150555974,Terceiro,0.25197494
5027,24.279656982421898,0.4629578666532624,7.234240297040279,3,forte,0.0122117545910596,Terceiro,0.25197494
5033,30.549829101562523,0.4383518176986229,9.95292252585414,7,muito_forte,0.0162329387726867,Sétimo,0.25197494
5057,33.29641113281252,0.4659102431809506,10.198676242013024,7,forte,0.010581588118473,Sétimo,0.23488316
5058,33.22066650390627,0.4657044798486666,10.434223091299842,6,forte,0.0135494811814244,Sexto,0.23488316
5182,30.344323730468773,0.4535032080729448,13.631409377181,5,forte,0.0109640185032199,Quinto,0.24665393
5183,29.075219726562523,0.4707349954523808,15.661470617673698,5,forte,0.0118926398528661,Quinto,0.24665393
5265,19.444421386718773,0.49892280074357,8.025630390051312,1,forte,0.0134343717621635,Primeiro,0.24395856
5276,19.47261962890628,0.4993224087096714,7.829272197626473,1,forte,0.0129359693376235,Primeiro,0.24395856
5279,28.0744567871094,0.4535368269994334,6.050809851496326,3,forte,0.0100827866958875,Terceiro,0.24669722
5296,19.359796142578148,0.4962485499608435,8.294401586079623,1,forte,0.0112518092859144,Primeiro,0.24955752
5308,19.55123291015628,0.5001142778194676,7.150049084659669,1,forte,0.0118997606103221,Primeiro,0.24955752
5309,19.656915283203148,0.4990852869774101,7.510982760310314,1,forte,0.0116590103487329,Primeiro,0.24955752
5310,19.531518554687523,0.4981684896735014,7.7687769802905144,1,forte,0.0112447324400101,Primeiro,0.24955752
5311,19.399346923828148,0.4971415784814884,7.989980488233667,1,forte,0.0118142724370982,Primeiro,0.24955752
