,skinTemp,RH,windspeed,windquad,UHIn,windquad_cat,surface_pressure,NDVI
1264,23.733300781250023,0.4810559894143703,8.611113408985759,8,4,Oitavo,98672.04,0.3141515
1265,23.429772949218773,0.484460211156355,8.254525740466622,8,4,Oitavo,98732.61,0.3141515
1266,19.330438232421898,0.5182867950984253,8.211549370105507,1,4,Primeiro,99096.68,0.34407735
1267,30.627221679687523,0.5119104346307634,7.560444434699042,2,4,Segundo,98562.59,0.4426299
1268,22.583123779296898,0.4931380335398384,9.760372197921333,8,4,Oitavo,98959.87,0.34476292
1269,22.07369384765628,0.4965962483989018,9.774155130900414,1,4,Primeiro,98957984.0,0.34476292
1270,21.702966308593773,0.4989213298729852,9.97161465793521,1,4,Primeiro,98928695.0,0.34476292
1271,21.41329345703128,0.5005348657004204,10.19863989946275,1,4,Primeiro,98890.47,0.34476292
1272,21.262536621093773,0.5031829585129576,10.168091787144515,1,4,Primeiro,98831.41,0.34476292
1273,21.063317871093773,0.50529447144507,9.986461390266943,1,4,Primeiro,98867.91,0.34476292
1274,21.294824218750023,0.5355237328638248,5.043420250276838,4,4,Quarto,99058.76,0.3969933
1275,19.299890136718773,0.5155669309828006,9.343857117154,1,4,Primeiro,98923.0,0.38840398
1276,20.673669433593773,0.5058087606429934,7.971534088131856,1,4,Primeiro,98869336.0,0.38840398
1277,20.209008789062523,0.5086402941572687,8.001739252240391,1,4,Primeiro,98861445.0,0.38840398
1278,19.844628906250023,0.5106029942151091,8.20068760444127,1,4,Primeiro,98834.64,0.38840398
1279,19.589501953125023,0.5110376062578421,8.81570716913308,1,4,Primeiro,98795.21,0.38840398
1280,19.410302734375023,0.5125635261910753,9.273526201508153,1,4,Primeiro,98798.61,0.38840398
1281,19.418542480468773,0.512026548944768,9.370230463454163,1,4,Primeiro,98801.28,0.38840398
1282,19.379907226562523,0.5133563728464297,9.22304977614815,1,4,Primeiro,98847.22,0.38840398
1283,20.939294433593773,0.5097777841848959,9.6384892486095,8,5,Oitavo,99051.74,0.34438503
1284,21.38741455078128,0.5102992676036059,9.177189841345408,1,4,Primeiro,99143.79,0.34438503
1285,22.703454589843773,0.5108970412624123,7.46163187356085,1,4,Primeiro,98982375.0,0.34438503
1286,22.210839843750023,0.5136312865683649,7.322740939068366,1,4,Primeiro,98983.55,0.34438503
1287,21.688867187500023,0.5158784336032677,7.80813884794529,1,4,Primeiro,98982.47,0.34438503
1288,21.471215820312523,0.5160034259599805,7.979785399756558,1,4,Primeiro,98945.25,0.34438503
1289,21.45406494140628,0.5081580102814354,9.223708470762753,8,4,Oitavo,98871.75,0.34438503
1290,21.266381835937523,0.5082570959132907,9.468740859115785,8,4,Oitavo,98887.08,0.34438503
1291,21.066430664062523,0.5090516985693948,9.565901075674102,8,4,Oitavo,98957.66,0.34438503
1292,19.128472900390648,0.5357366860023741,4.118430041449128,5,5,Quinto,99327.58,0.33297586
1293,19.8127380371094,0.5400919568365258,5.934152180146646,5,4,Quinto,99412.97,0.33297586
1294,20.525415039062523,0.5311918241349972,8.776935717963262,5,4,Quinto,99249.52,0.33297586
1295,20.391381835937523,0.5296411079223753,5.585313937141869,6,5,Sexto,99195.64,0.33297586
1296,19.79708251953128,0.5328249666608348,4.229700966359147,6,5,Sexto,99223.42,0.33297586
1297,19.508569335937523,0.5306041576979752,3.0653148619230564,5,5,Quinto,99259.49,0.33297586
1298,31.034997558593773,0.5165582757228614,9.687896195047045,3,4,Terceiro,98748.7,0.42544153
1299,28.268945312500023,0.5077961089421484,11.532020773205142,1,4,Primeiro,98434516.0,0.39501634
1300,19.924676513671898,0.5414113802938876,7.429834212823627,4,4,Quarto,99563.64,0.34508243
1301,19.485498046875023,0.5392264576531587,6.056122671016336,5,4,Quinto,99344.64,0.34508243
1302,19.248071289062523,0.5393422651888478,8.77478528379042,5,4,Quinto,99397484.0,0.34508243
1303,19.607934570312523,0.5402271597056464,8.913747755776514,5,4,Quinto,99458375.0,0.34508243
1304,19.768395996093773,0.5410287432065073,8.33098861713747,4,4,Quarto,99515.39,0.34508243
1305,29.861352539062523,0.4831944841962232,4.938146329572403,8,5,Oitavo,98314.8,0.39509204
1306,17.927209472656273,0.5433273355808858,1.851844086270323,6,5,Sexto,99349.65,0.34619752
1307,18.62520751953128,0.5437424729092383,1.6114415229082577,7,5,Sétimo,99390164.0,0.34619752
1308,22.11177978515628,0.5232003328203816,6.116385020203241,4,4,Quarto,99451586.0,0.34619752
1309,21.43209228515628,0.5281042058173323,6.265128263120406,4,4,Quarto,99464.26,0.34619752
1310,20.883630371093773,0.5330523825982011,5.73173310113211,4,4,Quarto,99430125.0,0.34619752
1311,20.39010009765628,0.5363059197878699,5.234549191729321,5,5,Quinto,99376.8,0.34619752
1312,19.822564697265648,0.5380874958999544,4.868366053596628,5,5,Quinto,99300.44,0.34619752
1313,19.231835937500023,0.5405163401952213,4.328483243625257,5,5,Quinto,99272.81,0.34619752
1314,18.667810058593773,0.54079592533982,3.2976937856144346,5,5,Quinto,99290.36,0.34619752
