,skinTemp,RH,windspeed,windquad,UHIp,windquad_cat,surface_pressure,NDVI
4576,16.430200195312523,0.4628132490444571,8.092763555566043,1,forte,Primeiro,99075.6,0.2304462
4577,27.76119384765628,0.5131633210739547,5.2399801942947475,1,forte,Primeiro,98685484.0,0.2264574
4578,30.298852539062523,0.5175575941536187,3.1082764336447,5,forte,Quinto,98747.36,0.24979287
4579,35.61245117187502,0.4825434144929329,4.628168534754114,5,forte,Quinto,98790195.0,0.24979287
4580,36.2962585449219,0.4742321068560389,5.47363957234696,6,forte,Sexto,98705.61,0.24979287
4581,36.12856445312502,0.4684531418598377,6.706267211491242,5,forte,Quinto,98465.06,0.24979287
4582,34.55120239257815,0.4536464909890048,6.6015389221549095,5,forte,Quinto,98379.45,0.24979287
4583,32.76583251953127,0.4562569332971767,7.103293101931919,5,forte,Quinto,98323.56,0.24979287
4584,31.628961181640648,0.4579949593641407,6.5038845083543455,5,forte,Quinto,98282.95,0.24979287
4585,35.73513183593752,0.4654190795592035,4.612480263233482,2,forte,Segundo,99251.75,0.24299772
4586,37.30767211914065,0.4549674515799281,5.91178047810681,2,forte,Segundo,99203.97,0.24299772
4587,37.67159423828127,0.4494194403128025,5.142166156287655,2,muito_forte,Segundo,99107.67,0.24299772
4588,38.38552246093752,0.4443027422201439,4.060761353909549,2,forte,Segundo,99009.81,0.24299772
4589,37.63533935546877,0.4425940857875302,3.2208674703299156,3,forte,Terceiro,98960.55,0.24299772
4590,35.94661865234377,0.4479093208287776,4.067108167413359,3,forte,Terceiro,98963.19,0.24299772
4591,31.82662353515628,0.4637201370373517,9.667633731724814,1,forte,Primeiro,99123.67,0.27105334
4592,35.32845458984377,0.4529393313724371,12.31171421141353,1,muito_forte,Primeiro,99136.97,0.27105334
4593,37.64217529296877,0.4438415981755581,12.698117491620245,1,muito_forte,Primeiro,99086.44,0.27105334
4594,38.66567382812502,0.4387396001255342,11.358061309595186,1,muito_forte,Primeiro,99033.25,0.27105334
4595,39.8171325683594,0.4332650611450265,10.898209203067097,1,muito_forte,Primeiro,98935.91,0.27105334
4596,39.1722351074219,0.431639026307798,10.094404398025018,1,muito_forte,Primeiro,98827.21,0.27105334
4597,38.06563720703127,0.4328260395093801,10.529488999305766,1,muito_forte,Primeiro,98764.56,0.27105334
4598,36.06316528320315,0.4376943425951582,8.032484091728504,1,muito_forte,Primeiro,98757.5,0.27105334
4599,33.07265625000002,0.4516512278781567,5.612407738998402,1,forte,Primeiro,98759.03,0.27105334
4600,29.970849609375023,0.4619622874217449,6.647681445452729,2,forte,Segundo,98787414.0,0.27105334
4601,25.32540283203128,0.4767195624128136,5.701358812556719,3,muito_forte,Terceiro,99263336.0,0.2491228
4602,23.796228027343773,0.4826501894386904,7.575314878796534,2,forte,Segundo,99280.67,0.2491228
4603,18.803247070312523,0.5127067458997228,7.244049014862857,1,forte,Primeiro,99358.44,0.2491228
4604,35.57326660156252,0.4472865656913658,6.211710356104072,1,forte,Primeiro,99539.56,0.2491228
