index,latitude,longitude,Day,Month,Year,hour,Temp2m,skinTemp,dewPoint,total_precipitation,RH,windspeed,winddir,total_evaporation,surface_pressure,windquad,skinTemp_mean,Temp2m_mean,UTFVI,UTFVI2m,THI,UHI,HTI,windpower,UHIp,UHIn,UHIp2m,UHIn2m,date,timestamp,local,NDVI
1052,-15.632077021420072,-56.05666422708762,12,05,2010,06,11.994165039062525,10.115747070312525,8.688592529296898,0.0,0.5179279397299076,1.6562416837254053,184.2733437892808,-7.56667e-05,99353.09,5.0,9.80907083232512,12.346822036324,0.030316716684962604,-0.02940237991664644,54.74928288660149,-2.6091294826648905,-17.91176393739051,medio,extremo,5.0,nenhum,0.0,2010-05-12,2010-05-12,COXIPO,0.44591925
1053,-15.632077021420072,-56.05666422708762,12,05,2010,07,11.584924316406273,9.408502197265648,8.195642089843773,0.0,0.5171997163919919,1.4698899685994098,178.17695115366038,-8.424185e-05,99358484.0,4.0,9.133780769263353,12.063535877708546,0.02919927340635958,-0.041313309282864766,54.21198310794835,-2.716341733035047,-19.637318976507526,baixo,extremo,5.0,nenhum,0.0,2010-05-12,2010-05-12,COXIPO,0.44591925
1054,-15.632077021420072,-56.05666422708762,12,05,2010,08,11.307885742187525,8.880090332031273,8.161462402343773,0.0,0.51908766194395,1.4033092709553578,170.8217504549956,-9.215064e-05,99377.33,4.0,8.616344467946305,11.776207444283443,0.02970080868812928,-0.04141549647505735,53.84123023319859,-2.796444434875791,-20.51057940109049,baixo,extremo,5.0,nenhum,0.0,2010-05-12,2010-05-12,COXIPO,0.44591925
1055,-15.632077021420072,-56.05666422708762,12,05,2010,09,11.361840820312525,8.470300292968773,8.154595947265648,0.0,0.5186116346206002,1.2557340911893833,173.2920500983996,-9.966176e-05,99388984.0,4.0,8.21596340371309,11.79371975275859,0.03002690346962182,-0.03801135214585649,53.91384795783472,-2.858565086352402,-21.083309535607306,baixo,extremo,5.0,nenhum,0.0,2010-05-12,2010-05-12,COXIPO,0.44591925
1075,-15.632077021420072,-56.05666422708762,12,06,2010,05,21.012841796875023,17.483575439453148,13.365167236328148,0.0,0.4867507761883564,1.0236485738496397,34.85049238886239,-5.1142648e-05,99203.05,1.0,17.301219986713704,20.12962363006841,0.010430100717725233,0.04203230459470571,66.42907931493974,-1.4922299618615955,30.27625734904211,baixo,forte,3.0,extremo,5.0,2010-06-12,2010-06-12,COXIPO,0.39649123
1076,-15.632077021420072,-56.05666422708762,12,06,2010,06,19.720666503906276,16.891259765625023,13.460412597656273,0.0,0.4966966296386874,1.1619872105122826,25.35803493106303,-5.909102e-05,99168.93,1.0,16.707418971467064,19.08912414788881,0.010883782305692126,0.03202439207074313,64.81929032304673,-1.5820199324089248,23.779487207570693,baixo,forte,3.0,extremo,5.0,2010-06-12,2010-06-12,COXIPO,0.39649123
1077,-15.632077021420072,-56.05666422708762,12,06,2010,07,19.239343261718773,16.531976318359398,13.703576660156273,0.0,0.5020312010746815,1.225592793392292,38.48601968844784,-6.713718e-05,99168.17,1.0,16.360570124803814,18.734637761294437,0.010368161087022008,0.02623299005369727,64.22097591946836,-1.6364842182172459,20.150798225978544,baixo,forte,3.0,extremo,5.0,2010-06-12,2010-06-12,COXIPO,0.39649123
1161,-15.632077021420072,-56.05666422708762,13,01,2010,17,27.264916992187523,29.413293457031276,24.053857421875023,0.0066760806,0.5211575785537461,0.6230080846225389,33.767675072954404,-0.0012371,98938516.0,1.0,29.093583476741514,27.142793406048213,0.010869574356126205,0.004479147549735911,74.9165825816934,0.3162128613940153,213.02665614204886,baixo,forte,3.0,fraco,1.0,2010-01-13,2010-01-13,COXIPO,0.3053931
1163,-15.632077021420072,-56.05666422708762,13,01,2010,19,27.838952636718773,31.620385742187523,24.092889404296898,0.0071196733,0.5172318835436429,1.2711771100809597,60.79986186028587,-0.0020111892,98779766.0,2.0,31.248992143449414,27.620249442077295,0.011745384821242091,0.007856013747909988,75.62221689451887,0.6507891017940327,264.3021140854501,baixo,forte,3.0,medio,2.0,2010-01-13,2010-01-13,COXIPO,0.3053931
1165,-15.632077021420072,-56.05666422708762,13,01,2010,20,27.912225341796898,30.379968261718773,23.500665283203148,0.007206532,0.5122740469059288,1.4396189830398802,59.30385629919262,-0.0023007113,98677266.0,2.0,30.067317429780246,27.71028248011629,0.01029134820830251,0.00723492517016224,75.65174263198466,0.4627524619431003,238.30969635038036,baixo,forte,3.0,medio,2.0,2010-01-13,2010-01-13,COXIPO,0.3053931
1196,-15.632077021420072,-56.05666422708762,13,10,2010,06,27.685937500000023,26.003015136718773,19.819360351562523,0.00024311244,0.4869822010181501,2.776960295926807,60.29591397867669,-0.00013878616,98645555.0,2.0,25.726043113776313,27.476187666511635,0.010651534888788646,0.0075760422954211995,75.01876508633961,-0.20075605141565883,156.733568837103,medio,forte,3.0,medio,2.0,2010-10-13,2010-10-13,COXIPO,0.3117691
1322,-15.632077021420072,-56.05666422708762,13,05,2010,10,12.659570312500025,8.897454833984398,9.672143554687525,0.0,0.5205545494242944,0.7942601463277673,338.29171486844416,-5.2588992e-05,99248484.0,8.0,8.711052096327649,12.369349483836231,0.020950119009851224,0.022925014159227035,55.621667658218804,-2.793812125470802,-20.421147278849308,baixo,extremo,5.0,extremo,5.0,2010-05-13,2010-05-13,COXIPO,0.42961505
1323,-15.632077021420072,-56.05666422708762,13,05,2010,11,13.420068359375025,11.192041015625025,10.370874023437525,0.0,0.5201784696253912,0.3115717411709395,31.559823287480384,-5.9198588e-05,99330164.0,1.0,11.041883248712224,13.423731376811872,0.013416477539991789,-0.000272950728621961,56.626315346342224,-2.4459725615837833,-14.338225943963348,baixo,forte,3.0,nenhum,0.0,2010-05-13,2010-05-13,COXIPO,0.42961505
